Brand,Price,Rating,Rating_Count,Best_Seller_Rank_Home_Improvement,Best_Seller_Rank_Home_Security,Product_Title,Product_URL
IVELECT,3236.0,0.0,0,0,0.0,IVELECT Biometric Fingerprint Smart Lock Security USB Rechargeable Cabinet Lock,https://amazon.in/IVELECT-Biometric-Fingerprint-Security-Rechargeable/dp/B0BN94CGBB/ref=sr_1_170?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-170
EXCLUZO,4200.0,0.0,0,0,0.0,EXCLUZO Drawer Lock with Fingerprint 20 Shockproof Smart Electronic Cabinet Lock with Fingerprint for Cabinet Shelves,https://amazon.in/EXCLUZO-Fingerprint-Shockproof-Electronic-Cabinet/dp/B0CB6JZ3ML/ref=sr_1_171?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-171
Escozor,1349.0,4.0,22,16458100,64.0,"Escozor® ABS Smart Digital Lock Keypad Based Password for Cabinet or Drawer Smart Furniture Lock for Home & Office Use (Black, Polished Finish)",https://amazon.in/Escozor%C2%AE-Password-Digital-Furniture-Warranty/dp/B093FKDJSP/ref=sr_1_172?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-172
Golens,3499.0,0.0,4,111781100,324.0,Golens X61 Smart Cabinet Password Lock Independent & Open Dual Working Modes 3 Color Indicator Emergency Power Supply Password Protection Password Cabinet Locks for Home Drawer Locker,https://amazon.in/Golens-X61-Independent-Indicator-Protection/dp/B0C3K6CTKY/ref=sr_1_173?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-173
POPLEY,699.0,0.0,1,126561100,348.0,POPLEY Fingerprint Cabinet Lock Smart Fingerprint Drawer Lock Perforation Free USB Rechargeable Fingerprint Lock for Home Office Fingerprint Cabinet Lock,https://amazon.in/POPLEY-Fingerprint-Cabinet-Perforation-Rechargeable/dp/B0DHS5JM3X/ref=sr_1_174?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-174
A2Z SMART LOCKS,13999.0,0.0,4,0,0.0,"A2Z SMART LOCKS-B Pro Smart Lock. Smart Lock with Face ID,Fingerprint, Password, RFID Card, Key, and App Access, Automatic Locking",https://amazon.in/A2Z-SMART-Fingerprint-Password-Automatic/dp/B0DC4HVWDK/ref=sr_1_175?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-175
EXCLUZO,4200.0,0.0,0,0,0.0,"EXCLUZO Drawer Fingerprint Lock, Smart Electronic Lock, 0.3 Seconds Response time per Cabinet",https://amazon.in/EXCLUZO-Fingerprint-Electronic-Seconds-Response/dp/B0CB68BNHT/ref=sr_1_176?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-176
TUCHWARE,7049.0,0.0,1,62309100,204.0,Tuchware XS-3500-DB-Auto Dead Bolt-WiFi-Tuya | The Ultimate Remote Control Biometric Fingerprint Digital Smart Password Code Deadbolt Door Lock,https://amazon.in/XS-3500-DB-Auto-Dead-Bolt-WiFi-Tuya-Biometric-Fingerprint/dp/B0CJXZ3FCF/ref=sr_1_178?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-178
Godrej Locking Solutions and Systems,20499.0,0.0,19,76228100,261.0,"Godrej Locking Solutions and Systems Advantis 5259 ABS Plastic Digital Door Lock (Black, 15-Pieces)",https://amazon.in/Godrej-Locks-Advantis-5259-15-Pieces/dp/B079KFN5FS/ref=sr_1_179?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-179
OLUMAT,24135.0,0.0,24,0,0.0,Smart Lock with Handle: Wi-Fi Keyless Entry Door Lock - Smart Locks for Front Door - Biometric Fingerprint Door Lock - Smart Door Lock with Keypad - Garage Door with App Control - Auto Lock (Black),https://amazon.in/Smart-Lock-Handle-Biometric-Fingerprint/dp/B0D12D75LH/ref=sr_1_180?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-180
Aqara,59999.0,0.0,4,140055100,417.0,Aqara Smart Door Lock D100 Zigbee,https://amazon.in/Aqara-Smart-Door-Lock-Zigbee/dp/B0B77VRYMK/ref=sr_1_181?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-181
DOCOSS,387.0,0.0,254,131100,1.0,"DOCOSS-116 Metal TSA Locks for Luggage, Number Lock for Bag 4 Digit Small Locks for Luggage TSA Lock Combination Password Locks for Travel (Silver)",https://amazon.in/TSA-Locks-Luggage-Number-Lock/dp/B0CHK3KFSD/ref=sr_1_182?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-182
Dorset,17145.0,3.8,1,247116100,1041.0,"Dorset DG202 Digital WiFi Door Lock with Fingerprint, RFID, PIN, Mobile App & Key Access|2 Years Warranty | Door Thickness - 35-90 mm [DG202 MSN]",https://amazon.in/Dorset-DG202-Fingerprint-Warranty-Thickness/dp/B0CKFDX1XD/ref=sr_1_183?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-183
"Brass, Zinc",1699.0,4.3,152,1664100,4.0,"Plantex Heavy-Duty Door Lock Set - Main Door Lock Handle Set/ 6-Lever Lock Mechanism with 3 Years of Warranty/Mortise Lock with 3 Keys, Brass Lock Body & Cylinder (8110 - Brass Antique)",https://amazon.in/Plantex-Heavy-Duty-Door-Lock-Set/dp/B0CWNZR28C/ref=sr_1_184?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-184
Golens,7899.0,0.0,2,243194100,1025.0,"Golens X91 Wi-Fi Smart Door Lock, Digital Door Lock, Smart Door Knob Remote Control with Smart Life APP Fingerprint, PIN, Card, Manual Key Access min 30-50mm Doors 2 Year Warrnaty (Silver)",https://amazon.in/Golens-X91-Digital-Fingerprint-Warrnaty/dp/B0CJY3F1FZ/ref=sr_1_185?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-185
PHILIPS,20505.0,0.0,35,0,0.0,"Philips Wi-Fi Smart Lock, Turn Your Existing Deadbolt into a Smart Door Lock, Built-in WiFi, APP Remote Control, Keyless Entry Door Lock, Auto-Lock, Lock Status Logging, Multiple Alarm, Matte Black",https://amazon.in/Philips-Existing-Deadbolt-Auto-Lock-Multiple/dp/B0D2VP3TYX/ref=sr_1_186?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-186
A2Z SMART LOCKS,4999.0,0.0,4,0,0.0,"A2Z SMART LOCKS- Series 2 Smart Lock, Password, Card, Fingerprint, Mechanical Key Options",https://amazon.in/A2Z-SMART-Password-Fingerprint-Mechanical/dp/B0DC4C9QDX/ref=sr_1_187?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-187
OldArc,2270.0,0.0,0,62621100,195.0,OldArc Smart Electric Bolt Lock | 5 Wire Autolock Deadbolt with Time Delay & Door Lock Status Feedback | 12VDC Fail Safe Drop Bolt Lock for Metal Wooden Door Electronic Lock for Essl Access Controller,https://amazon.in/OldArc-Electric-Hollow-Wooden-Metal/dp/B0BX6YFM7M/ref=sr_1_188?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-188
Aqara,23838.0,0.0,173,160242100,493.0,"Aqara Smart Lock U50, Keyless Entry Door Lock with Apple Home Key, Bluetooth Deadbolt Lock, App Remote Control, Supports Apple HomeKit, Matter, Google Home, Alexa, IFTTT, Black",https://amazon.in/Aqara-Keyless-Bluetooth-Deadbolt-Supports/dp/B0CZNZGGS7/ref=sr_1_189?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-189
Generic,4939.0,0.0,9,35433100,140.0,WiFi Controller with Door Lock and 2 Remotes Works with (Alexa and Google Home). Silver,https://amazon.in/Controller-Remotes-Works-Alexa-Google/dp/B0CYHLJ2HF/ref=sr_1_191?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-191
ABEZ- be smart,13999.0,0.0,0,341106100,1311.0,"ABEZ AM30 Smart Door Lock, Digital Door Lock with 5 way unlocking Fingerprint/Biometric| RFID Card Access| PIN| Mechanical Key |NFC. Compatible with Metal,Wooden Door with 30mm thick ,for Home and Office use. Universal left and right handle rotation. Stainless steel Mortise with 5 Bolts(Black)",https://amazon.in/AM30-unlocking-Fingerprint-Mechanical-Compatible/dp/B09LYDCFYC/ref=sr_1_192?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-192
EXCLUZO,2657.0,0.0,0,0,0.0,"EXCLUZO Stainless Steel Stainless Door Access Button, Door Exit Push Button, for Smart Security Access Control Lock",https://amazon.in/EXCLUZO-Stainless-Access-Security-Control/dp/B0CB66Z5GL/ref=sr_1_193?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-193
Golens,19900.0,4.3,0,0,0.0,"Golens X9 Premium Luxury Design Smart Door Lock with LCD Display & Camera Wi-Fi Unlock Using App, Fingerprint, NFC Card, PIN, Manual Key Keyless Entry Door Lock Auto-Lock (2 Years Warranty)",https://amazon.in/Golens-Stylish-Automatic-Fingerprint-Warranty/dp/B0BLSY57Z5/ref=sr_1_194?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-194
Safe'O'Buddy,8499.0,0.0,0,237417100,754.0,SafeOBuddy Smart Glass Door Lock | 5-Way Unlocking | Fingerprint | Pincode | RFID Card | Mobile App | OTP Access | WiFi (Optional).,https://amazon.in/SafeOBuddy-Unlocking-Fingerprint-Pincode-Optional/dp/B0CM9MQDZN/ref=sr_1_195?crid=3MNJ4J5A0A3FY&dib=eyJ2IjoiMSJ9.RyodSdKikAn7_-41kike1keVNLMDfZH3thFPmK8FqPOE5BXDZJTc4eUhKu-6IOhTVe9h1g86p-g9SDuNX4jD_PF1Vn6b679y33ILJaBcmGXoT0Sf8weOo0nGUFHF8AhtebZ7vDwzQz7-jOoq7Rk6nUHbFGG7XVICymRkHNQoGfA7SNhrqYF7TIW_bxbgdQz3j7xKmd_akjGmLkrqN_BiBNXVIYj8EYN5-aItpvTBOJrpQ2xTiP0NJ6wFbEZz9slI0h7FjHoE0BYII8nV2u1ZPEy_1dvanpglIQyfGgj9yxw.KXF2HN57wMdMHOfDal7cpDkFVPJM7QKKigI5-rNp77I&dib_tag=se&keywords=smart+lock&qid=1730094008&sprefix=smart+lock%2Caps%2C209&sr=8-195
